MODEL;MODEL_DESCRIPTION;FORECAST_HORIZON;PAST_HISTORY;BATCH_SIZE;EPOCHS;mse;rmse;nrmse;mae;wape;val_mse;val_rmse;val_nrmse;val_mae;val_wape;loss;val_loss
DC_CNN_LSTM_Model43;[(168, 6), 24, 128, 4, 3, [1, 2, 4, 8, 16, 32, 64], 64, 1, 0];24;168;256;50;508792.71103261196;713.2970706743523;0.07816954199170985;362.0334670923148;0.2828713912837462;514859.9879323795;717.5374470593013;0.07963789645497239;374.1249645267957;0.25915469990804707;[0.12371516227722168, 0.06118607148528099, 0.053633350878953934, 0.05012427642941475, 0.047934629023075104, 0.04609481990337372, 0.04474324733018875, 0.043595701456069946, 0.04258125275373459, 0.04220665991306305, 0.041469745337963104, 0.041121650487184525, 0.040734805166721344, 0.04038367420434952, 0.040228649973869324, 0.04010060429573059, 0.03972649201750755, 0.03959972411394119, 0.03934454917907715, 0.03946305438876152, 0.039296939969062805, 0.03914791718125343, 0.03890262171626091, 0.03850883990526199, 0.038684409111738205, 0.038373563438653946, 0.0384366400539875, 0.03829449415206909, 0.03808186948299408, 0.038443658500909805, 0.03763895854353905, 0.037664417177438736, 0.03763112425804138, 0.037742238491773605, 0.03738586604595184, 0.0375327505171299, 0.037202443927526474, 0.03728499263525009, 0.037029728293418884, 0.03719581663608551, 0.03709959611296654, 0.03672834485769272, 0.03654288128018379, 0.0365639366209507, 0.036583151668310165, 0.03653464838862419, 0.03620387241244316, 0.03604690730571747, 0.03629891946911812, 0.03633584454655647];[0.07862395793199539, 0.06346698105335236, 0.05689952149987221, 0.05609628185629845, 0.053239934146404266, 0.05265839025378227, 0.049774445593357086, 0.053004372864961624, 0.04789114370942116, 0.050855595618486404, 0.04773665592074394, 0.04838838428258896, 0.04691170156002045, 0.04673769697546959, 0.04571489617228508, 0.048881471157073975, 0.043483003973960876, 0.04500469192862511, 0.0469745397567749, 0.04427033290266991, 0.048240453004837036, 0.04443943873047829, 0.04538527503609657, 0.04579436779022217, 0.0451306477189064, 0.04590708017349243, 0.045425545424222946, 0.04643591120839119, 0.04570433124899864, 0.04903528094291687, 0.04650811105966568, 0.05268389359116554, 0.04824730381369591, 0.04880360886454582, 0.04641924425959587, 0.047220613807439804, 0.04637276381254196, 0.04775971546769142, 0.05006183311343193, 0.04850127175450325, 0.04854137822985649, 0.0492691695690155, 0.04881458729505539, 0.04847750440239906, 0.04997203126549721, 0.05056821182370186, 0.04952601343393326, 0.04958651587367058, 0.04752311110496521, 0.0482277013361454]
DC_CNN_LSTM_Model44;[(168, 6), 24, 128, 4, 3, [1, 2, 4, 8, 16, 32, 64], 128, 1, 0];24;168;256;50;521754.7219266495;722.3259111555182;0.07915900396224856;371.68869773807285;0.290415413519775;536112.4491878733;732.1970016244762;0.08126492803823265;386.5865177141267;0.2677867624081683;[0.11798921972513199, 0.06098320707678795, 0.05454271286725998, 0.05088672414422035, 0.04884497448801994, 0.047161806374788284, 0.04528050497174263, 0.044373493641614914, 0.04312857985496521, 0.04207194969058037, 0.04149647429585457, 0.04145020246505737, 0.04081401601433754, 0.040428683161735535, 0.03996564447879791, 0.03954412788152695, 0.0393667034804821, 0.03890714794397354, 0.03910334035754204, 0.03850354626774788, 0.03848996013402939, 0.03799261152744293, 0.03756752610206604, 0.03738328069448471, 0.03706267476081848, 0.03689432144165039, 0.03662215918302536, 0.036354292184114456, 0.03602578118443489, 0.035433080047369, 0.03480025380849838, 0.03428756445646286, 0.03404815495014191, 0.03358513116836548, 0.03286932781338692, 0.03226086497306824, 0.0318916030228138, 0.03147697448730469, 0.030825907364487648, 0.03055664338171482, 0.030186785385012627, 0.03016025945544243, 0.029081230983138084, 0.028797946870326996, 0.028092356398701668, 0.028193846344947815, 0.02822069264948368, 0.027509517967700958, 0.027281513437628746, 0.026812614873051643];[0.07700029760599136, 0.05804123729467392, 0.05494105815887451, 0.05360390618443489, 0.05234294384717941, 0.053364310413599014, 0.055170971900224686, 0.04749821126461029, 0.04898819327354431, 0.04993009567260742, 0.045693013817071915, 0.04749714955687523, 0.045195747166872025, 0.04757445678114891, 0.04548410698771477, 0.04566711187362671, 0.048740096390247345, 0.04735345020890236, 0.0498959980905056, 0.04754443094134331, 0.04876577854156494, 0.04616251960396767, 0.04927613213658333, 0.05340339615941048, 0.050970375537872314, 0.047671884298324585, 0.05193370580673218, 0.046587854623794556, 0.049560002982616425, 0.05029219388961792, 0.049555547535419464, 0.05122608691453934, 0.05049895495176315, 0.05110105127096176, 0.05055560544133186, 0.05150565505027771, 0.050174467265605927, 0.05403123423457146, 0.05393143370747566, 0.052393827587366104, 0.05344391241669655, 0.052469946444034576, 0.05332953482866287, 0.055340345948934555, 0.05501836538314819, 0.0539882518351078, 0.05483660474419594, 0.055576879531145096, 0.05456353724002838, 0.05317942053079605]
DC_CNN_LSTM_Model45;[(168, 6), 24, 128, 4, 4, [1, 2, 4, 8, 16], 32, 1, 0];24;168;256;50;477828.29659454175;691.2512543167945;0.07575356211690899;355.1604009096568;0.2775011866750712;502643.0252908171;708.9732190222824;0.07868737170058628;371.3606891192675;0.2572398986207091;[0.12327834218740463, 0.06407354772090912, 0.05521182343363762, 0.051709067076444626, 0.04927482455968857, 0.047674406319856644, 0.046093378216028214, 0.045282993465662, 0.0444304384291172, 0.0437944196164608, 0.043143562972545624, 0.0426027737557888, 0.04228375479578972, 0.04197193682193756, 0.041454970836639404, 0.04126276075839996, 0.0407954677939415, 0.040709905326366425, 0.04081698879599571, 0.04028087109327316, 0.039952125400304794, 0.04000765457749367, 0.03983202576637268, 0.03955485299229622, 0.03940052539110184, 0.03955743834376335, 0.03969058766961098, 0.039274487644433975, 0.03900989890098572, 0.0393357053399086, 0.038909099996089935, 0.03888343274593353, 0.03861550614237785, 0.03860140219330788, 0.038491636514663696, 0.03871732950210571, 0.038588859140872955, 0.038383081555366516, 0.03851686790585518, 0.038261208683252335, 0.03841272369027138, 0.0382869653403759, 0.03824200853705406, 0.03796744719147682, 0.03793807700276375, 0.037955399602651596, 0.038001447916030884, 0.038016870617866516, 0.03811902925372124, 0.03771284967660904];[0.0853218287229538, 0.06459277123212814, 0.05515686050057411, 0.05555637553334236, 0.053891535848379135, 0.05294088274240494, 0.051328130066394806, 0.05204222723841667, 0.0479104109108448, 0.0487520769238472, 0.051893021911382675, 0.04908382147550583, 0.04983553662896156, 0.04826812818646431, 0.04685080423951149, 0.04855751991271973, 0.0469769649207592, 0.04758727177977562, 0.04615486413240433, 0.04572619870305061, 0.04512351006269455, 0.045556969940662384, 0.044090110808610916, 0.04794685170054436, 0.04928715154528618, 0.04368375614285469, 0.04409844055771828, 0.046872857958078384, 0.04410366341471672, 0.04623202979564667, 0.043945636600255966, 0.0436687208712101, 0.043367572128772736, 0.04593401402235031, 0.04483602195978165, 0.04408912733197212, 0.04565100371837616, 0.04384039714932442, 0.04354468733072281, 0.04464847967028618, 0.044552724808454514, 0.04463661089539528, 0.04518609493970871, 0.04418066889047623, 0.0441516749560833, 0.04562001675367355, 0.044217485934495926, 0.04419241473078728, 0.04733988642692566, 0.04565049335360527]
DC_CNN_LSTM_Model46;[(168, 6), 24, 128, 4, 4, [1, 2, 4, 8, 16], 64, 1, 0];24;168;256;50;481360.1975700917;693.8012666247387;0.0760330155205193;350.56582232944544;0.2739112565899184;491967.7172995456;701.4041041365139;0.07784729235699377;362.39742578374324;0.2510310859507163;[0.1231287494301796, 0.06059512868523598, 0.05432089790701866, 0.05037713795900345, 0.04805300012230873, 0.04620931297540665, 0.04487467184662819, 0.043463561683893204, 0.04307527467608452, 0.04234132170677185, 0.04168795421719551, 0.04142038896679878, 0.04109290614724159, 0.040988702327013016, 0.04051362723112106, 0.04040025547146797, 0.04019901901483536, 0.03991806134581566, 0.03967400640249252, 0.03971335291862488, 0.03944729268550873, 0.03950166329741478, 0.03926369175314903, 0.03921176493167877, 0.039160531014204025, 0.038877613842487335, 0.038822241127491, 0.03862294554710388, 0.038681741803884506, 0.03874533250927925, 0.03846924379467964, 0.03827337548136711, 0.03781811147928238, 0.038209572434425354, 0.03806085139513016, 0.03757891431450844, 0.03816533461213112, 0.037489764392375946, 0.037662822753190994, 0.03738239407539368, 0.03723595291376114, 0.03705841302871704, 0.03709446266293526, 0.036948055028915405, 0.03683049604296684, 0.03669034317135811, 0.036611080169677734, 0.03630600497126579, 0.03621205314993858, 0.03612108528614044];[0.08645132184028625, 0.05872032046318054, 0.056170471012592316, 0.055226702243089676, 0.05243688076734543, 0.052647706121206284, 0.049483321607112885, 0.04941526800394058, 0.049642425030469894, 0.05248550325632095, 0.04782944545149803, 0.048586346209049225, 0.04698144644498825, 0.046627797186374664, 0.04799104854464531, 0.04771440476179123, 0.04894057661294937, 0.04381806030869484, 0.04503341019153595, 0.0437140092253685, 0.04507715627551079, 0.04514583945274353, 0.046846866607666016, 0.04430251568555832, 0.044139981269836426, 0.04565608501434326, 0.04212014749646187, 0.04392501711845398, 0.044245146214962006, 0.04570522904396057, 0.04613446071743965, 0.0463717095553875, 0.043614424765110016, 0.045063670724630356, 0.045960571616888046, 0.045119550079107285, 0.04839564859867096, 0.04697486013174057, 0.049188047647476196, 0.04637034609913826, 0.04783650115132332, 0.046121031045913696, 0.045947689563035965, 0.04705452546477318, 0.04955534636974335, 0.05082792043685913, 0.04703027755022049, 0.04934083670377731, 0.04751354083418846, 0.0481434129178524]
DC_CNN_LSTM_Model47;[(168, 6), 24, 128, 4, 4, [1, 2, 4, 8, 16], 128, 1, 0];24;168;256;50;517234.0333897026;719.1898451658662;0.07881532549762918;374.70146502997005;0.2927694104646371;525671.5338298081;725.0320915861643;0.08046971049790946;387.90142311387314;0.26869759153369793;[0.119263656437397, 0.060717418789863586, 0.05450965091586113, 0.051337700337171555, 0.04874368757009506, 0.047036636620759964, 0.04523642361164093, 0.044010039418935776, 0.04292922466993332, 0.04207104444503784, 0.04183295741677284, 0.04110853001475334, 0.04045799747109413, 0.04023198410868645, 0.03999006003141403, 0.03961212933063507, 0.03914247453212738, 0.03881213068962097, 0.038467783480882645, 0.03831500932574272, 0.037647031247615814, 0.03787945583462715, 0.037667885422706604, 0.03728625178337097, 0.03729395940899849, 0.03702752664685249, 0.03699596971273422, 0.03643564507365227, 0.03638381138443947, 0.036372583359479904, 0.03604141250252724, 0.03561150282621384, 0.03570252284407616, 0.03541401028633118, 0.03505561128258705, 0.03457682579755783, 0.03490066155791283, 0.03429168090224266, 0.03379501402378082, 0.03352260962128639, 0.03305613249540329, 0.03262460231781006, 0.032161157578229904, 0.031765006482601166, 0.03166994825005531, 0.030669689178466797, 0.03059099242091179, 0.030191227793693542, 0.03019621968269348, 0.029467739164829254];[0.07173558324575424, 0.06502184271812439, 0.05692758411169052, 0.058832015842199326, 0.052784617990255356, 0.05174640193581581, 0.05179685354232788, 0.04867338389158249, 0.047798480838537216, 0.04733400419354439, 0.04768342897295952, 0.046066898852586746, 0.046381473541259766, 0.0451803095638752, 0.04814930632710457, 0.047000639140605927, 0.04698698967695236, 0.0461110882461071, 0.048104412853717804, 0.046491604298353195, 0.04709291830658913, 0.048261769115924835, 0.046857960522174835, 0.04970933496952057, 0.04969100281596184, 0.046938877552747726, 0.04856226220726967, 0.05026395246386528, 0.04980366304516792, 0.05193204805254936, 0.048923689872026443, 0.051698535680770874, 0.05202465504407883, 0.048623260110616684, 0.048731908202171326, 0.050876304507255554, 0.049616940319538116, 0.0524960495531559, 0.051600102335214615, 0.050941675901412964, 0.05134384706616402, 0.05005161464214325, 0.05150029808282852, 0.052465666085481644, 0.052878737449645996, 0.05516562610864639, 0.05529427155852318, 0.05468673259019852, 0.055329661816358566, 0.05491935834288597]
DC_CNN_LSTM_Model48;[(168, 6), 24, 128, 4, 4, [1, 2, 4, 8, 16, 32], 32, 1, 0];24;168;256;50;475473.77210872626;689.5460623545945;0.07556669176488706;351.03250239092944;0.2742758925981212;509454.3034931733;713.7606766228953;0.07921872104582633;372.09359179113636;0.25774757704369333;[0.13183853030204773, 0.0630396232008934, 0.0549677312374115, 0.05141032114624977, 0.049045346677303314, 0.04696470871567726, 0.045448414981365204, 0.044270772486925125, 0.043401602655649185, 0.04287460073828697, 0.04244917258620262, 0.04167900234460831, 0.0418662466108799, 0.041272226721048355, 0.04131879657506943, 0.04080139845609665, 0.04069714993238449, 0.04080089554190636, 0.040515631437301636, 0.04035641625523567, 0.04032112658023834, 0.04008539766073227, 0.04001802206039429, 0.039827488362789154, 0.0398261733353138, 0.03985614702105522, 0.039636608213186264, 0.03961966931819916, 0.03953089565038681, 0.03943537920713425, 0.03949468210339546, 0.039265964180231094, 0.03918134793639183, 0.038952071219682693, 0.039038777351379395, 0.038936104625463486, 0.03872372955083847, 0.038802143186330795, 0.0386006161570549, 0.03861159831285477, 0.03854483366012573, 0.0384356789290905, 0.038518741726875305, 0.03850274533033371, 0.03840796276926994, 0.03835475072264671, 0.03809939697384834, 0.03844631835818291, 0.038305897265672684, 0.038137372583150864];[0.0813135951757431, 0.0613592267036438, 0.05771052837371826, 0.0543447881937027, 0.05219855159521103, 0.051224786788225174, 0.049808233976364136, 0.04941333085298538, 0.04800793156027794, 0.04690205678343773, 0.05034296214580536, 0.051697827875614166, 0.04646311327815056, 0.04650108516216278, 0.04857368394732475, 0.04719167202711105, 0.04608866944909096, 0.045527294278144836, 0.04799604415893555, 0.04904855042695999, 0.045506466180086136, 0.04846985265612602, 0.04493638128042221, 0.045131199061870575, 0.04824789613485336, 0.046462155878543854, 0.048254773020744324, 0.04497358575463295, 0.045633427798748016, 0.04448224604129791, 0.0463729165494442, 0.04479982331395149, 0.04685099050402641, 0.04426412284374237, 0.04829368367791176, 0.04891439154744148, 0.04510780796408653, 0.046611882746219635, 0.043304938822984695, 0.047055840492248535, 0.04687076434493065, 0.04325996711850166, 0.04406335949897766, 0.04381297156214714, 0.04583540931344032, 0.045998942106962204, 0.0436643585562706, 0.04551480710506439, 0.04449129477143288, 0.04343566671013832]
DC_CNN_LSTM_Model49;[(168, 6), 24, 128, 4, 4, [1, 2, 4, 8, 16, 32], 64, 1, 0];24;168;256;50;533641.891007218;730.5079677917402;0.0800556677032044;368.4905714393218;0.2879165880855006;550472.7866572646;741.9385329373752;0.08234611908294952;381.56886882191867;0.26431105932444376;[0.1341281682252884, 0.06217091530561447, 0.05374230444431305, 0.05020179972052574, 0.04787673428654671, 0.04592820256948471, 0.04431769996881485, 0.04315789043903351, 0.04229515418410301, 0.04171477630734444, 0.0411180816590786, 0.04068537428975105, 0.04049573466181755, 0.04052067548036575, 0.03998781740665436, 0.039888232946395874, 0.03961394354701042, 0.039376400411129, 0.03921095281839371, 0.039091579616069794, 0.039055969566106796, 0.038798000663518906, 0.03911450505256653, 0.03878439962863922, 0.038450755178928375, 0.038390424102544785, 0.038240350782871246, 0.03816791623830795, 0.03800259903073311, 0.038019295781850815, 0.037927038967609406, 0.03785821422934532, 0.03770563378930092, 0.037644319236278534, 0.03751576691865921, 0.03722319379448891, 0.03717619180679321, 0.037124235183000565, 0.03698635846376419, 0.03705825284123421, 0.03667965158820152, 0.036562904715538025, 0.03646637499332428, 0.03635328263044357, 0.036292411386966705, 0.03655017912387848, 0.03614180162549019, 0.036002110689878464, 0.03615671023726463, 0.03592757135629654];[0.08653043955564499, 0.05935844033956528, 0.05934576690196991, 0.05176528915762901, 0.05196802318096161, 0.05359889194369316, 0.052481040358543396, 0.05077459290623665, 0.04774487018585205, 0.04878793656826019, 0.046069517731666565, 0.04652407392859459, 0.046521931886672974, 0.045141447335481644, 0.046463996171951294, 0.04522663727402687, 0.0443185456097126, 0.04691128432750702, 0.04520297795534134, 0.046811074018478394, 0.0464991070330143, 0.04631249979138374, 0.04723220691084862, 0.04430476948618889, 0.04642249271273613, 0.04857686534523964, 0.04583518207073212, 0.04464837908744812, 0.04453940689563751, 0.04687445983290672, 0.044402752071619034, 0.04701213538646698, 0.0471743606030941, 0.04809178039431572, 0.04877816513180733, 0.04646807536482811, 0.046213820576667786, 0.04967694729566574, 0.046519022434949875, 0.04789242520928383, 0.04785703122615814, 0.046797897666692734, 0.04873078688979149, 0.04915672540664673, 0.04579780250787735, 0.04861749708652496, 0.04719538241624832, 0.04867304489016533, 0.04683186486363411, 0.049892932176589966]
DC_CNN_LSTM_Model50;[(168, 6), 24, 128, 4, 4, [1, 2, 4, 8, 16, 32], 128, 1, 0];24;168;256;50;498044.6549750743;705.7227890433143;0.07733948373077416;361.47190607094495;0.28243262094386185;530388.3213806141;728.2776403135099;0.08082992678285349;381.2890622517863;0.2641172385570788;[0.12041305750608444, 0.06119627505540848, 0.0546029657125473, 0.050821464508771896, 0.04847017675638199, 0.046301908791065216, 0.04475902393460274, 0.04380067065358162, 0.042596131563186646, 0.04189784452319145, 0.041131746023893356, 0.040708694607019424, 0.04029761627316475, 0.04064956679940224, 0.04007177799940109, 0.039584238082170486, 0.039396584033966064, 0.03931787982583046, 0.03861907869577408, 0.03852541372179985, 0.03829866647720337, 0.03887659311294556, 0.038462378084659576, 0.03793119639158249, 0.03763258084654808, 0.0374009795486927, 0.03729873523116112, 0.03734539821743965, 0.036860089749097824, 0.036779168993234634, 0.036483943462371826, 0.0363813191652298, 0.03611444681882858, 0.03601834550499916, 0.035396236926317215, 0.035159237682819366, 0.035248130559921265, 0.03463703766465187, 0.034014634788036346, 0.034118205308914185, 0.03350166976451874, 0.03299110755324364, 0.03261632099747658, 0.03264342248439789, 0.03168729692697525, 0.031350020319223404, 0.03093896061182022, 0.030426422134041786, 0.030003409832715988, 0.029770908877253532];[0.07248060405254364, 0.05996278300881386, 0.05740412324666977, 0.055478036403656006, 0.0527847483754158, 0.050382841378450394, 0.04763175919651985, 0.054269179701805115, 0.049516711384058, 0.0513785183429718, 0.04611542820930481, 0.04809743911027908, 0.047840893268585205, 0.04488586634397507, 0.04737760126590729, 0.044312942773103714, 0.047571003437042236, 0.04696657136082649, 0.04680716618895531, 0.04773285612463951, 0.045181334018707275, 0.0448092557489872, 0.04472905024886131, 0.04702220857143402, 0.05000521242618561, 0.04575984552502632, 0.04660477489233017, 0.04562191665172577, 0.04862631857395172, 0.04869558662176132, 0.04905500262975693, 0.04574570432305336, 0.051760073751211166, 0.04748185724020004, 0.046932682394981384, 0.04711921885609627, 0.050086699426174164, 0.04915454983711243, 0.048652779310941696, 0.051471929997205734, 0.05198785662651062, 0.051738809794187546, 0.05068597570061684, 0.0526815764605999, 0.051359254866838455, 0.05292518064379692, 0.0528017058968544, 0.052549056708812714, 0.0527539886534214, 0.05396131053566933]
DC_CNN_LSTM_Model51;[(168, 6), 24, 128, 4, 4, [1, 2, 4, 8, 16, 32, 64], 32, 1, 0];24;168;256;50;472686.9228035059;687.522307131562;0.07534491037058214;346.7026706888356;0.27089281995726106;483244.7564969528;695.1580802212924;0.07715405995796808;360.9211871747285;0.25000850202826735;[0.13908232748508453, 0.06350100785493851, 0.05520370975136757, 0.051222532987594604, 0.048848994076251984, 0.047159869223833084, 0.04575560241937637, 0.044745270162820816, 0.04394625499844551, 0.04330629110336304, 0.04271562397480011, 0.04228125512599945, 0.042117632925510406, 0.04182029888033867, 0.04155191779136658, 0.04110470414161682, 0.04089941829442978, 0.040772274136543274, 0.040526337921619415, 0.040327563881874084, 0.04024749621748924, 0.040169473737478256, 0.0401790514588356, 0.03959586098790169, 0.03982538729906082, 0.03997194394469261, 0.03966105356812477, 0.0394221693277359, 0.03933396935462952, 0.03934478387236595, 0.03955080732703209, 0.03923947364091873, 0.03893529251217842, 0.03902469575405121, 0.03888951987028122, 0.03889556601643562, 0.039046235382556915, 0.038820233196020126, 0.03888430446386337, 0.038892123848199844, 0.03877268359065056, 0.038634151220321655, 0.0386134497821331, 0.0385473407804966, 0.03844776004552841, 0.03842451795935631, 0.03836507722735405, 0.03846316784620285, 0.038301169872283936, 0.03865263983607292];[0.08384625613689423, 0.06451916694641113, 0.05696502700448036, 0.05779380723834038, 0.051259417086839676, 0.056313611567020416, 0.05156754329800606, 0.05318107083439827, 0.04836314171552658, 0.0506364107131958, 0.05129287764430046, 0.04642929881811142, 0.045840200036764145, 0.045578863471746445, 0.04731406271457672, 0.04919138923287392, 0.046294212341308594, 0.04605160653591156, 0.04754558578133583, 0.04512627795338631, 0.04486643522977829, 0.04583089426159859, 0.04752017930150032, 0.04441921040415764, 0.045966051518917084, 0.04529097303748131, 0.04382992535829544, 0.04678080976009369, 0.04408721253275871, 0.044555503875017166, 0.04399224743247032, 0.044806573539972305, 0.04368317127227783, 0.04461883381009102, 0.04647337272763252, 0.04439981281757355, 0.04330350086092949, 0.04293942078948021, 0.04554380103945732, 0.04421108216047287, 0.04369479417800903, 0.04338454082608223, 0.04391515254974365, 0.04301508143544197, 0.041981469839811325, 0.043031368404626846, 0.04309026524424553, 0.04288880527019501, 0.04302970692515373, 0.04235982894897461]
DC_CNN_LSTM_Model52;[(168, 6), 24, 128, 4, 4, [1, 2, 4, 8, 16, 32, 64], 64, 1, 0];24;168;256;50;480048.1216563824;692.8550509712564;0.07592932065438426;346.9417172327531;0.27107959669092213;515127.7428252177;717.7240018455685;0.07965860175866465;368.6662989666017;0.25537350653876806;[0.13708896934986115, 0.06142565980553627, 0.0546577125787735, 0.05117987096309662, 0.04918155074119568, 0.046801384538412094, 0.045334961265325546, 0.04440172761678696, 0.04334684833884239, 0.04275757074356079, 0.04196738824248314, 0.04155149310827255, 0.0410282276570797, 0.0407693050801754, 0.040896959602832794, 0.04036044329404831, 0.040037885308265686, 0.03988735377788544, 0.03964743763208389, 0.03952182084321976, 0.03938446566462517, 0.039470870047807693, 0.03913165256381035, 0.03915199264883995, 0.03912277892231941, 0.03890730440616608, 0.03891982138156891, 0.038699690252542496, 0.038620755076408386, 0.03855418413877487, 0.03847760707139969, 0.03820483386516571, 0.03825707733631134, 0.03820888325572014, 0.03791619464755058, 0.03807152062654495, 0.03794388100504875, 0.03773981332778931, 0.03758438304066658, 0.03776734694838524, 0.03786534070968628, 0.037460166960954666, 0.037235360592603683, 0.037056997418403625, 0.037150729447603226, 0.036957401782274246, 0.036912981420755386, 0.03688090667128563, 0.0363866463303566, 0.03655016049742699];[0.0778050497174263, 0.06524216383695602, 0.060382355004549026, 0.05237125977873802, 0.05502324551343918, 0.049331631511449814, 0.048107609152793884, 0.0487438403069973, 0.051521871238946915, 0.04772240296006203, 0.048416703939437866, 0.048748929053545, 0.046446606516838074, 0.04671883583068848, 0.04571298137307167, 0.04841071739792824, 0.0476478673517704, 0.046927258372306824, 0.044868554919958115, 0.046856839209795, 0.044220879673957825, 0.04703116789460182, 0.04472328722476959, 0.04347989708185196, 0.04416944459080696, 0.044563863426446915, 0.04547235742211342, 0.04579898342490196, 0.04496682435274124, 0.044731881469488144, 0.04397311806678772, 0.045057281851768494, 0.044233568012714386, 0.04456214979290962, 0.0455087348818779, 0.04514434188604355, 0.04510882869362831, 0.04541885107755661, 0.04282878711819649, 0.0475197434425354, 0.04550357908010483, 0.04552258551120758, 0.046921681612730026, 0.0469767302274704, 0.04550405219197273, 0.04832615703344345, 0.04857157915830612, 0.04594844579696655, 0.047344669699668884, 0.048967793583869934]
DC_CNN_LSTM_Model53;[(168, 6), 24, 128, 4, 4, [1, 2, 4, 8, 16, 32, 64], 128, 1, 0];24;168;256;50;498733.28472020815;706.2105102023108;0.07739293262491077;365.2191548991626;0.28536049802118746;540698.9447114578;735.3223406856736;0.0816118025178328;385.9511441359772;0.26734664195487773;[0.1302531212568283, 0.06102252006530762, 0.05403808876872063, 0.050562307238578796, 0.048032037913799286, 0.04630137234926224, 0.04479870945215225, 0.04399797320365906, 0.04302980378270149, 0.04221692681312561, 0.041432689875364304, 0.041135240346193314, 0.04050484672188759, 0.04018314927816391, 0.04008385166525841, 0.039503443986177444, 0.03919046372175217, 0.03891889750957489, 0.038919731974601746, 0.03835112228989601, 0.038375575095415115, 0.03802711144089699, 0.03763574734330177, 0.03740052506327629, 0.037358082830905914, 0.037481747567653656, 0.03681810945272446, 0.03665602579712868, 0.03666570782661438, 0.0364254005253315, 0.03564007207751274, 0.03588629141449928, 0.03545227646827698, 0.034980639815330505, 0.034583963453769684, 0.0344511941075325, 0.03400921821594238, 0.034151166677474976, 0.033474262803792953, 0.03329865634441376, 0.0327179916203022, 0.032228708267211914, 0.03183968365192413, 0.03166230022907257, 0.030916236340999603, 0.031080104410648346, 0.030234690755605698, 0.030116131529211998, 0.029785946011543274, 0.029352674260735512];[0.07641690969467163, 0.06099982559680939, 0.0571548268198967, 0.058337658643722534, 0.05202099680900574, 0.05012080818414688, 0.05449376255273819, 0.05279994383454323, 0.04947623983025551, 0.04738447442650795, 0.04943977668881416, 0.048836711794137955, 0.049237210303545, 0.0449562631547451, 0.0469471700489521, 0.04884696379303932, 0.04858141392469406, 0.04766589403152466, 0.047295138239860535, 0.047890327870845795, 0.04821593314409256, 0.04982948675751686, 0.04862392693758011, 0.04837459698319435, 0.04970666766166687, 0.049525048583745956, 0.049519382417201996, 0.05123138055205345, 0.05240321904420853, 0.05498046800494194, 0.051928699016571045, 0.05150230601429939, 0.05423447862267494, 0.05137860029935837, 0.05143100768327713, 0.05106264725327492, 0.0527227483689785, 0.05418115481734276, 0.05221768096089363, 0.053509652614593506, 0.05503810569643974, 0.056162040680646896, 0.05345640331506729, 0.05352240055799484, 0.05408665910363197, 0.054110538214445114, 0.054691724479198456, 0.054957929998636246, 0.05251337215304375, 0.055231623351573944]
